,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2021-01-03,CCA,O3,12,1,3.0,65.44444444444444,9.394639921745764,58.0,60.16666666666667,62.333333333333336,69.16666666666667,76.0
2021-01-03,CCA,O3,18,1,3.0,30.94444444444444,3.931119904518776,26.83333333333333,29.08333333333333,31.33333333333333,33.0,34.666666666666664
2021-01-03,CCA,PM2.5,0,2,3.0,27.0,8.8068155425216,18.4,22.5,26.6,31.3,36.0
2021-01-03,CCA,PM2.5,6,2,3.0,20.166666666666668,17.91027017601292,9.166666666666666,9.833333333333332,10.5,25.666666666666668,40.833333333333336
2021-01-03,CCA,PM2.5,12,2,3.0,13.055555555555557,4.857220665420977,8.5,10.5,12.5,15.333333333333334,18.166666666666668
2021-01-03,CCA,PM2.5,18,2,3.0,17.055555555555557,3.583656316193364,14.0,15.083333333333334,16.166666666666668,18.583333333333336,21.0
2021-01-03,CCA,SO2,0,1,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-03,CCA,SO2,6,1,3.0,1.222222222222222,0.1924500897298752,1.0,1.1666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333
2021-01-03,CCA,SO2,12,1,3.0,1.2777777777777777,0.4811252243246881,1.0,1.0,1.0,1.4166666666666665,1.8333333333333333
2021-01-03,CCA,SO2,18,1,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-03,CHO,CO,0,15,0.0,,,,,,,
2021-01-03,CHO,CO,6,15,0.0,,,,,,,
2021-01-03,CHO,CO,12,15,0.0,,,,,,,
2021-01-03,CHO,CO,18,15,0.0,,,,,,,
2021-01-03,CHO,NO,0,1,0.0,,,,,,,
2021-01-03,CHO,NO,6,1,0.0,,,,,,,
2021-01-03,CHO,NO,12,1,0.0,,,,,,,
2021-01-03,CHO,NO,18,1,0.0,,,,,,,
2021-01-03,CHO,NO2,0,1,0.0,,,,,,,
2021-01-03,CHO,NO2,6,1,0.0,,,,,,,
2021-01-03,CHO,NO2,12,1,0.0,,,,,,,
2021-01-03,CHO,NO2,18,1,0.0,,,,,,,
2021-01-03,CHO,NOX,0,1,0.0,,,,,,,
2021-01-03,CHO,NOX,6,1,0.0,,,,,,,
2021-01-03,CHO,NOX,12,1,0.0,,,,,,,
2021-01-03,CHO,NOX,18,1,0.0,,,,,,,
2021-01-03,CHO,O3,0,1,0.0,,,,,,,
2021-01-03,CHO,O3,6,1,0.0,,,,,,,
2021-01-03,CHO,O3,12,1,0.0,,,,,,,
2021-01-03,CHO,O3,18,1,0.0,,,,,,,
2021-01-03,CHO,PM10,0,2,0.0,,,,,,,
2021-01-03,CHO,PM10,6,2,0.0,,,,,,,
2021-01-03,CHO,PM10,12,2,0.0,,,,,,,
2021-01-03,CHO,PM10,18,2,0.0,,,,,,,
2021-01-03,CHO,SO2,0,1,0.0,,,,,,,
2021-01-03,CHO,SO2,6,1,0.0,,,,,,,
2021-01-03,CHO,SO2,12,1,0.0,,,,,,,
2021-01-03,CHO,SO2,18,1,0.0,,,,,,,
2021-01-03,COY,NO,0,1,0.0,,,,,,,
2021-01-03,COY,NO,6,1,0.0,,,,,,,
2021-01-03,COY,NO,12,1,0.0,,,,,,,
2021-01-03,COY,NO,18,1,0.0,,,,,,,
2021-01-03,COY,NO2,0,1,0.0,,,,,,,
2021-01-03,COY,NO2,6,1,0.0,,,,,,,
2021-01-03,COY,NO2,12,1,0.0,,,,,,,
2021-01-03,COY,NO2,18,1,0.0,,,,,,,
2021-01-03,COY,NOX,0,1,0.0,,,,,,,
2021-01-03,COY,NOX,6,1,0.0,,,,,,,
2021-01-03,COY,NOX,12,1,0.0,,,,,,,
2021-01-03,COY,NOX,18,1,0.0,,,,,,,
2021-01-03,COY,O3,0,1,0.0,,,,,,,
2021-01-03,COY,O3,6,1,0.0,,,,,,,
2021-01-03,COY,O3,12,1,0.0,,,,,,,
2021-01-03,COY,O3,18,1,0.0,,,,,,,
2021-01-03,COY,PM2.5,0,2,0.0,,,,,,,
2021-01-03,COY,PM2.5,6,2,0.0,,,,,,,
2021-01-03,COY,PM2.5,12,2,0.0,,,,,,,
2021-01-03,COY,PM2.5,18,2,0.0,,,,,,,
2021-01-03,CUA,CO,0,15,0.0,,,,,,,
2021-01-03,CUA,CO,6,15,0.0,,,,,,,
2021-01-03,CUA,CO,12,15,0.0,,,,,,,
2021-01-03,CUA,CO,18,15,0.0,,,,,,,
2021-01-03,CUA,NO,0,1,0.0,,,,,,,
2021-01-03,CUA,NO,6,1,0.0,,,,,,,
2021-01-03,CUA,NO,12,1,0.0,,,,,,,
2021-01-03,CUA,NO,18,1,0.0,,,,,,,
2021-01-03,CUA,NO2,0,1,0.0,,,,,,,
2021-01-03,CUA,NO2,6,1,0.0,,,,,,,
2021-01-03,CUA,NO2,12,1,0.0,,,,,,,
2021-01-03,CUA,NO2,18,1,0.0,,,,,,,
2021-01-03,CUA,NOX,0,1,0.0,,,,,,,
2021-01-03,CUA,NOX,6,1,0.0,,,,,,,
2021-01-03,CUA,NOX,12,1,0.0,,,,,,,
2021-01-03,CUA,NOX,18,1,0.0,,,,,,,
2021-01-03,CUA,O3,0,1,0.0,,,,,,,
2021-01-03,CUA,O3,6,1,0.0,,,,,,,
2021-01-03,CUA,O3,12,1,0.0,,,,,,,
2021-01-03,CUA,O3,18,1,0.0,,,,,,,
2021-01-03,CUA,PM10,0,2,0.0,,,,,,,
2021-01-03,CUA,PM10,6,2,0.0,,,,,,,
2021-01-03,CUA,PM10,12,2,0.0,,,,,,,
2021-01-03,CUA,PM10,18,2,0.0,,,,,,,
2021-01-03,CUA,SO2,0,1,0.0,,,,,,,
2021-01-03,CUA,SO2,6,1,0.0,,,,,,,
2021-01-03,CUA,SO2,12,1,0.0,,,,,,,
2021-01-03,CUA,SO2,18,1,0.0,,,,,,,
2021-01-03,CUT,NO,0,1,3.0,22.266666666666666,13.700121653961082,6.6,17.4,28.2,30.1,32.0
2021-01-03,CUT,NO,6,1,3.0,30.94444444444444,16.403195262351012,13.0,23.833333333333332,34.666666666666664,39.91666666666666,45.16666666666666
2021-01-03,CUT,NO,12,1,3.0,1.5,0.5773502691896256,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.6666666666666665,2.1666666666666665
