,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2015-01-04,TLA,SO2,1,90.0,5.688888888888889,7.748351683276936,1.0,2.0,3.0,5.0,44.0
2015-01-04,TLI,CO,15,90.0,0.6866666666666671,0.6087747872350114,0.0,0.2,0.5,1.0750000000000002,2.4
2015-01-04,TLI,NO,1,90.0,29.57777777777778,33.69325534406551,2.0,5.0,11.5,56.5,164.0
2015-01-04,TLI,NO2,1,90.0,22.844444444444445,10.438596391838818,7.0,13.0,23.0,30.0,49.0
2015-01-04,TLI,NOX,1,90.0,52.51111111111111,40.12655385893805,11.0,17.0,40.5,84.5,199.0
2015-01-04,TLI,O3,1,90.0,14.233333333333333,14.971170797775962,1.0,3.0,9.5,22.75,66.0
2015-01-04,TLI,PM10,2,92.0,70.8804347826087,71.53326166954513,7.0,28.25,48.5,68.25,302.0
2015-01-04,TLI,SO2,1,90.0,7.2444444444444445,16.403145156835134,0.0,1.0,2.0,3.0,113.0
2015-01-04,TPN,NO,1,88.0,7.034090909090909,8.151509081972467,0.0,2.0,4.0,9.0,47.0
2015-01-04,TPN,NO2,1,88.0,12.454545454545455,8.149337595123264,3.0,7.0,9.0,16.0,41.0
2015-01-04,TPN,NOX,1,88.0,19.568181818181817,15.191343159873812,4.0,10.0,13.0,25.25,82.0
2015-01-04,TPN,O3,1,88.0,26.545454545454547,13.113044388102518,5.0,16.0,26.5,34.25,74.0
2015-01-04,TPN,SO2,1,88.0,1.1477272727272727,2.516793127951286,0.0,0.0,1.0,1.0,15.0
2015-01-04,UAX,CO,15,90.0,0.6677777777777772,0.4850177288032194,0.2,0.4,0.5,0.7,2.3
2015-01-04,UAX,NO,1,90.0,12.955555555555556,19.15748518078339,0.0,1.0,3.0,16.25,77.0
2015-01-04,UAX,NO2,1,90.0,17.344444444444445,10.059554250082948,3.0,11.0,16.0,22.0,55.0
2015-01-04,UAX,NOX,1,90.0,30.255555555555556,26.098155736257635,4.0,11.25,21.5,36.5,98.0
2015-01-04,UAX,O3,1,90.0,19.88888888888889,16.699891975997556,1.0,6.0,15.5,32.5,64.0
2015-01-04,UAX,PM2.5,2,83.0,32.53012048192771,47.196872919717265,3.0,10.5,15.0,21.5,171.0
2015-01-04,UAX,SO2,1,90.0,2.466666666666667,6.517392461282516,0.0,0.0,1.0,2.0,48.0
2015-01-04,UIZ,CO,15,87.0,0.748275862068965,0.5008973503357511,0.2,0.4,0.6,0.95,2.2
2015-01-04,UIZ,NO,1,87.0,20.42528735632184,31.62006729024658,0.0,2.0,6.0,25.0,160.0
2015-01-04,UIZ,NO2,1,87.0,23.333333333333332,10.54080296428042,5.0,16.0,23.0,30.5,52.0
2015-01-04,UIZ,NOX,1,87.0,43.724137931034484,38.3747402552144,6.0,18.5,33.0,56.0,191.0
2015-01-04,UIZ,O3,1,87.0,18.229885057471265,16.33992197002894,2.0,4.5,13.0,30.5,57.0
2015-01-04,UIZ,PM10,2,82.0,53.84146341463415,53.146540835413276,7.0,26.0,35.0,51.75,238.0
2015-01-04,UIZ,PM2.5,2,82.0,33.98780487804878,45.05784866131702,1.0,12.0,18.0,24.75,193.0
2015-01-04,UIZ,PMCO,2,82.0,19.853658536585368,11.247081323690887,6.0,12.0,16.0,24.0,62.0
2015-01-04,UIZ,SO2,1,87.0,5.080459770114943,9.68242040516896,1.0,1.0,2.0,3.0,52.0
2015-01-04,VIF,CO,15,90.0,0.7099999999999997,0.41490488960209926,0.2,0.3,0.6,1.0,2.1
2015-01-04,VIF,NO,1,90.0,21.344444444444445,21.345820900415355,1.0,4.0,11.5,37.0,105.0
2015-01-04,VIF,NO2,1,90.0,19.533333333333335,8.480248035380393,5.0,12.25,19.0,27.0,38.0
2015-01-04,VIF,NOX,1,90.0,40.86666666666667,25.827517769954262,6.0,17.25,40.0,60.75,123.0
2015-01-04,VIF,O3,1,90.0,16.42222222222222,17.683216049059144,0.0,2.0,10.0,29.0,75.0
